trade_date,symbol,industry,close,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,bollinger_upper,bollinger_middle,bollinger_lower,rsi_14,return_20d,volatility_20d,score,recommendation,return_6m_ex_1m,return_11m_ex_1m,volatility_60d,atr_14_pct,distance_52w_high_pct,trend_score,momentum_score,industry_relative_score,volatility_score,confirmation_score,industry_rank_pct,peer_rank_pct,universe_momentum_rank_pct,risk_adjusted_momentum_rank_pct,updated_at
2026-04-30,GMRAIRPORT,Services,96.43,95.155,94.8502,94.80425,96.0579108284266,95.09795826900444,0.9599525594221774,0.828071432853192,100.91957238109129,95.155,89.39042761890873,55.729794933655015,13.781710914454282,2.2860388893027337,77.95,BUY,-4.409871244635188,2.9823141833314137,2.6798140815327143,2.7125524066310165,-12.622326930047112,26.0,21.742741935483867,14.428571428571429,10.78125,5.0,60.0,84.28571428571428,71.875,71.875,2026-04-30 14:35:44
2026-04-30,3MINDIA,Diversified,33300.0,31600.75,33171.5,32698.675,32577.3514635158,32370.704064980742,206.6473985350567,-145.27068553919747,34350.864399534374,31600.75,28850.635600465623,72.72727272727273,10.55776892430278,2.279824242786951,77.82,BUY,3.80023541281318,2.507472600464955,2.2878242232848134,2.631917631917632,-12.437549303181694,26.0,22.85161290322581,14.5,11.468749999999998,3.0,65.0,80.0,76.875,76.45833333333333,2026-04-30 14:35:44
2026-04-30,UNIONBANK,Financial Services,165.94,180.553,183.0634,156.9684,176.9784980671172,179.33837486700563,-2.359876799888412,-0.0558051207708864,198.32408722202135,180.553,162.78191277797862,29.8862904956018,1.0596833130328998,3.064436996755148,77.57,BUY,23.777950201029817,24.976853500462926,2.838854506673705,4.028134093217855,-19.246678670494923,18.0,27.89677419354839,17.04731182795699,13.624999999999998,1.0,80.0,90.47311827956987,93.75,90.83333333333331,2026-04-30 14:35:44
2026-04-30,TORNTPOWER,Power,1736.0,1558.39,1504.7119999999998,1360.807,1659.072326518498,1576.4724982349442,82.59982828355396,62.11880907972332,1850.548852969448,1558.39,1266.2311470305517,78.62218712988552,32.9453208760913,2.0640269748034505,77.26,SELL,1.9987931814753332,-5.174952668115839,2.52319883518563,3.815832784726794,-4.82977906912998,30.0,20.59354838709677,13.26470588235294,10.40625,3.0,75.0,57.647058823529406,69.16666666666667,69.375,2026-04-30 14:35:44
2026-04-30,EICHERMOT,Automobile and Auto Components,7109.0,7066.95,7289.57,6871.165,7126.2279887381765,7118.675618328967,7.552370409209288,-7.731035612339182,7513.482005100364,7066.95,6620.417994899635,48.60152560842717,7.941087154570292,2.6535764864142912,76.93,BUY,-0.4166666666666652,25.49976969138645,2.552551199472014,2.5073850049233366,-13.620899149453225,18.0,25.71048387096774,17.37983193277311,12.84375,3.0,90.0,83.7983193277311,88.125,85.625,2026-04-30 14:35:44
2026-04-30,VOLTAS,Consumer Durables,1430.4,1382.5949999999998,1422.114,1389.4765,1443.185874868553,1414.0811316062518,29.1047432623011,17.602611545425077,1582.348073621039,1382.5949999999998,1182.8419263789606,68.68145881152769,12.38214959145192,2.208643159653809,76.62,BUY,-8.241986957125025,5.487318551603115,2.52984608159257,3.6508269415148593,-9.611374407582929,30.0,21.25725806451613,11.609523809523813,10.75,3.0,30.0,86.0952380952381,71.66666666666667,71.66666666666667,2026-04-30 14:35:44
2026-04-30,SONACOMS,Automobile and Auto Components,607.25,561.9575,532.807,484.2155,581.6232545226045,559.4183724925215,22.204882030083013,19.275145428912857,634.1902034477323,561.9575,489.72479655226766,73.96129766647692,26.11630321910696,2.357106475605146,76.56,SELL,2.099435972425323,-10.321100917431192,2.405818452139993,3.515850144092223,-0.9541673462730382,30.0,19.379838709677426,14.431932773109246,9.75,3.0,90.0,54.31932773109244,64.16666666666667,65.0,2026-04-30 14:35:44
2026-04-30,MRPL,Oil Gas & Consumable Fuels,167.55,178.377,185.919,157.28265,176.94134616852688,179.69290837229647,-2.751562203769595,-1.8841373339789549,189.5712016945797,178.377,167.1827983054203,41.75052211885325,-6.833852313167254,2.659376703829234,76.54,BUY,21.8773656320969,24.72709345728572,3.9083262471076874,4.76275738585497,-21.082379539352825,18.0,27.83306451612903,16.424836601307188,13.281249999999998,1.0,70.0,94.24836601307187,92.91666666666669,88.54166666666666,2026-04-30 14:35:44
2026-04-30,TATAPOWER,Power,444.55,419.67,397.924,388.6645,436.5744514654385,420.09659451020974,16.477856955228788,14.013642196141893,471.0522045787085,419.67,368.2877954212914,76.00417318727179,17.372937293729372,1.5384023522311605,76.38,SELL,-2.809625803200211,-4.197714853452572,1.727777087296607,2.8415572730048035,-4.37728543772854,30.0,20.453225806451616,13.147058823529411,9.781249999999998,3.0,75.0,56.47058823529412,67.29166666666667,65.20833333333333,2026-04-30 14:35:44
2026-04-30,SIEMENS,Capital Goods,3808.2,3520.6050000000005,3326.586,3180.523,3708.166731023211,3531.865646820069,176.30108420314218,154.60922464677955,4156.462188451355,3520.6050000000005,2884.7478115486456,80.20006187480666,29.751277683134568,2.3889734161992395,76.23,SELL,-3.2770763276441794,-6.150152368639761,2.5653976429917864,3.3154021022305256,-2.378877210971553,30.0,19.56774193548387,13.596551724137932,10.062499999999998,3.0,85.0,50.96551724137932,65.625,67.08333333333333,2026-04-30 14:35:44
2026-04-30,NESTLEIND,Fast Moving Consumer Goods,1458.6,1310.185,1271.838,1240.9,1383.8817318185609,1324.6241344308396,59.25759738772126,39.40910970543876,1510.206791181278,1310.185,1110.1632088187218,88.53503184713374,24.15730337078652,1.8177917450838037,76.13,SELL,-6.926677067082676,-2.7546862265688588,1.6096951371312007,2.46958923429512,-0.775510204081642,30.0,19.89032258064516,13.642857142857142,9.593749999999998,3.0,55.00000000000001,81.42857142857142,66.45833333333333,63.95833333333333,2026-04-30 14:35:44
2026-04-30,MOTHERSON,Automobile and Auto Components,121.21,120.449,121.5138,111.45715,123.4941218848269,121.3897916684086,2.1043302164182904,1.9253900363869825,135.0773242195984,120.449,105.82067578040156,55.2420335684748,15.350209364293876,3.104278218055344,76.1,BUY,2.945882352941176,9.3909390939094,3.00808279044848,3.7343689228847214,-10.973191333088517,18.0,24.17258064516129,17.016806722689076,11.90625,5.0,90.0,80.16806722689076,80.625,79.375,2026-04-30 14:35:44
2026-04-30,ZYDUSWELL,Fast Moving Consumer Goods,508.55,493.2625,440.016,440.5267,495.8505476916076,479.1239928329738,16.726554858633733,19.37901893469768,534.0394913838161,493.2625,452.4855086161839,60.09538950715424,19.279934326257763,3.858423749770023,75.86,SELL,-8.001649824706114,13.32114007011127,3.0743040076452317,4.401168588564127,-7.938088341781313,24.0,22.866935483870964,14.428571428571429,11.562500000000002,3.0,55.00000000000001,89.28571428571428,78.75,77.08333333333334,2026-04-30 14:35:44
2026-04-30,ADANIPORTS,Services,1657.3,1527.05,1477.654,1444.7915,1591.5165117110244,1531.462149850964,60.05436186006023,45.52979921801623,1722.7840892236527,1527.05,1331.3159107763472,86.94121788102777,26.26085631570929,1.8792035690706108,75.71,SELL,-6.382085374387692,-4.456506213398093,2.5611940894413534,2.675608347484292,-1.174716756112104,30.0,19.562096774193545,13.428571428571429,9.71875,3.0,60.0,74.28571428571428,65.0,64.79166666666667,2026-04-30 14:35:44
2026-04-30,LLOYDSME,Metals & Mining,1764.4,1582.82,1355.256,1325.5665,1670.177314079572,1547.774200404294,122.40311367527806,111.116824025548,1848.0828297408152,1582.82,1317.5571702591849,95.625,38.74341432727846,1.6651172412226647,75.49,SELL,-4.340342737409264,-5.240919199406968,3.1647373230971594,2.561777374744955,-1.1651355590409973,30.0,19.741129032258065,12.745098039215684,9.999999999999998,3.0,100.0,27.450980392156858,66.04166666666667,66.66666666666666,2026-04-30 14:35:44
2026-04-30,LT,Construction,4014.0,3959.87,3921.99,3845.9175,4015.3868771302505,3946.057304654968,69.32957247528293,62.76084491578268,4281.6258806562,3959.87,3638.1141193438,59.05039950829748,14.551525356011542,2.2922931062884166,75.47,SELL,-8.727496222694564,-2.318634034039524,2.5944007451455957,2.269734500676204,-9.594594594594597,30.0,19.545161290322586,10.833333333333336,10.09375,5.0,15.0,93.33333333333334,65.83333333333333,67.29166666666667,2026-04-30 14:35:44
2026-04-30,DELHIVERY,Services,467.05,457.1525,436.567,437.7120000000001,460.382439889676,451.45520251114414,8.927237378531856,9.334781924529706,484.118218490049,457.1525,430.1867815099511,47.78830963665086,12.08303335733143,1.8028635499810888,75.44,SELL,-8.170914542728635,18.25955040684044,1.902163366297786,3.018184042699618,-4.683673469387751,24.0,23.513709677419357,14.428571428571429,12.500000000000002,1.0,60.0,84.28571428571429,80.83333333333333,83.33333333333334,2026-04-30 14:35:44
2026-04-30,BANKINDIA,Financial Services,139.87,145.7,154.0394,138.58925000000002,145.82049935419664,147.6723926850758,-1.8518933308791643,-1.680549292570466,153.7954620166589,145.7,137.6045379833411,42.447026657553,2.102343236732596,2.50984250095086,75.32,BUY,8.28230022404779,23.595601398005293,2.715538635099332,3.185611128701142,-21.579950661583315,18.0,26.566935483870967,16.593548387096774,13.156249999999998,1.0,80.0,85.93548387096774,89.79166666666667,87.70833333333333,2026-04-30 14:35:44
2026-04-30,MANAPPURAM,Financial Services,294.35,274.94500000000005,275.193,280.956,285.0692599563183,277.9616699843889,7.107589971929428,4.070509816154251,304.12135848999714,274.94500000000005,245.76864151000296,80.844793713163,17.22421346077261,2.08467577050118,75.2,SELL,-9.28737274513306,10.240493141170326,2.3030434673508555,2.93261180810017,-8.473258706467657,24.0,21.825,14.94193548387097,11.4375,3.0,80.0,69.41935483870968,76.25,76.25,2026-04-30 14:35:44
2026-04-30,CGPOWER,Capital Goods,813.35,764.5525,726.435,698.1595,800.1030428420197,765.2004082207073,34.90263462131236,30.37665980280776,878.036333650441,764.5525,651.0686663495591,73.97260273972603,24.16609419128313,1.960301336144035,75.14,SELL,-7.722594460178211,-4.27087065567896,2.324379437787244,3.0491178459457804,-3.9615066713897695,30.0,19.175806451612903,13.433333333333335,9.53125,3.0,85.0,49.333333333333336,63.74999999999999,63.54166666666666,2026-04-30 14:35:44
2026-04-30,SCI,Services,304.48,271.2765,256.6232,233.95635,289.91910664132416,272.9859580740683,16.93314856725584,13.929641181287518,334.0929692702395,271.2765,208.4600307297605,80.0,38.58898497951755,3.6811383188835736,74.69,HOLD,-16.581614055551498,14.185211056780766,4.113642126490726,5.477957735905711,-5.67534076827757,30.0,20.483064516129037,13.142857142857142,8.0625,3.0,60.0,71.42857142857142,74.58333333333333,73.75,2026-04-30 14:35:44
2026-04-30,SUNTV,Media Entertainment & Publication,605.6,611.445,599.225,571.6975,610.7566062660392,607.6151641507605,3.1414421152786645,7.518209336641569,656.9661217602986,611.445,565.9238782397015,54.23777019340159,6.817179645471372,2.2402680967269344,74.68,SELL,4.820677935783935,-7.505327124930938,2.696449309771539,3.695272692960938,-8.471246127106468,30.0,20.33306451612903,11.0,10.343749999999998,3.0,25.0,85.0,68.95833333333333,68.95833333333333,2026-04-30 14:35:44
2026-04-30,ELGIEQUIP,Capital Goods,553.5,527.485,513.4730000000001,497.2075,545.1604758879882,527.9116990458517,17.24877684213652,14.92098498765104,588.8037968090149,527.485,466.16620319098513,72.3096026490066,18.484426843626256,1.6154610589380367,74.55,SELL,-2.922177791448788,-1.210350584307185,2.7302160969732854,3.140405213575944,-9.02366863905325,26.0,21.138709677419357,13.973563218390805,10.437499999999998,3.0,85.0,54.73563218390804,70.0,69.58333333333333,2026-04-30 14:35:44
2026-04-30,ACMESOLAR,Power,302.85,290.455,259.213,259.89705000000004,298.5404039988464,284.46435201943376,14.076051979412568,14.461262025400485,320.09741093965994,290.455,260.81258906034003,69.58525345622121,15.763923397423651,2.291008899430953,74.2,SELL,-4.852551651068326,9.059628385216389,2.8412603109118963,3.8750913936649423,-6.614246068455132,24.0,22.99516129032258,14.676470588235292,11.53125,1.0,75.0,71.76470588235294,77.5,76.875,2026-04-30 14:35:44
2026-04-30,CANBK,Financial Services,134.65,137.9385,141.2466,133.8983,138.7600323425341,138.92361536820968,-0.1635830256755923,0.0732167592596419,148.80565626386135,137.9385,127.07134373613869,42.597638510445066,9.07249898744431,2.285800365661682,74.2,HOLD,3.778838504375481,21.37141793822106,2.457325813773969,2.71444485703676,-17.336853091043025,18.0,26.0008064516129,16.288172043010753,12.90625,1.0,80.0,82.88172043010752,87.29166666666667,86.04166666666667,2026-04-30 14:35:44
2026-04-30,INDUSTOWER,Telecommunication,409.95,418.69,435.903,399.74575,412.6853929780671,419.76491534142826,-7.07952236336115,-7.174366801231587,443.795977480738,418.69,393.5840225192619,29.95780590717297,-1.9610187731675224,1.7806333225176416,73.87,HOLD,17.90900290416264,12.03679369250985,1.9162051613242663,2.8348404857735274,-14.859813084112153,18.0,25.9733870967742,13.4,13.5,3.0,40.0,94.0,87.5,90.0,2026-04-30 14:35:44
2026-04-30,THERMAX,Capital Goods,4077.6,3824.68,3415.808,3232.3915,3981.121404135021,3767.538162081056,213.58324205396548,223.0176519216335,4541.937389314546,3824.68,3107.422610685453,71.77490567552381,25.05290275094305,2.949586625111938,73.85,SELL,-2.429421638943996,-8.219453376205777,2.477796080048824,4.300498892906194,-5.282229965156793,30.0,19.38064516129032,13.589655172413794,9.874999999999998,1.0,85.0,50.896551724137936,63.125,65.83333333333333,2026-04-30 14:35:44
2026-04-30,HSCL,Chemicals,607.75,506.1575,477.779,469.853,546.7890525877035,511.93956093918575,34.849491648517755,22.56922556663832,610.3925293428535,506.1575,401.9224706571464,95.83199743507538,37.62454710144927,1.9355870281897616,73.8,SELL,-5.944055944055937,-6.998428496595066,2.240723614385972,4.005994005994007,-2.604166666666663,30.0,19.00403225806452,12.576923076923078,9.21875,3.0,45.0,80.76923076923077,61.66666666666667,61.458333333333336,2026-04-30 14:35:44
2026-04-30,TVSMOTOR,Automobile and Auto Components,3492.9,3616.51,3646.722,3490.5880000000006,3579.2120780600035,3600.544248331385,-21.332170271381983,-1.6928840902251343,3898.42614206688,3616.51,3334.59385793312,36.17799811142589,3.8379213984184535,2.405537478554094,73.64,HOLD,-4.294683037946568,24.070872947277437,2.2907381534384994,2.905485822259851,-12.017632241813605,18.0,25.030645161290323,16.860504201680673,12.75,1.0,90.0,78.60504201680672,85.83333333333333,85.0,2026-04-30 14:35:44
2026-04-30,STARHEALTH,Financial Services,525.65,493.1525,473.24799999999993,462.779,509.86058709637575,493.2441898133082,16.616397283067556,13.303791000980132,542.546847375297,493.1525,443.75815262470286,82.39660657476142,14.896174863387968,1.5610421210927488,73.63,SELL,-6.249359696752377,-1.3156475789927624,1.4915292241341769,3.5459499123534117,-10.336886993603413,26.0,20.38629032258065,14.333333333333332,9.90625,3.0,80.0,63.33333333333333,67.91666666666667,66.04166666666667,2026-04-30 14:35:44
2026-04-30,CPPLUS,Capital Goods,2325.6,2094.61,1820.66,,2224.906886555979,2064.493360632752,160.41352592322664,149.41297323630198,2515.0333500451143,2094.61,1674.1866499548858,79.16205752212389,29.322137574375805,2.620146756250745,72.85,HOLD,31.43309580364213,,2.889315013188817,4.823025701508675,,8.0,29.5,18.166666666666668,14.187499999999998,3.0,85.0,96.66666666666669,95.20833333333331,94.58333333333331,2026-04-30 14:35:44
2026-04-30,APLAPOLLO,Capital Goods,1905.0,2009.98,2059.59,1846.2075,2001.118394838772,2015.7094901735456,-14.5910953347734,-2.8822954665247384,2164.4797577923464,2009.98,1855.4802422076536,37.534549474848,-1.652039235931857,2.829682502580779,72.42,HOLD,13.212494300045607,8.045476799216678,2.3791470482757813,3.402324709411324,-17.22429825323716,18.0,24.935483870967744,16.104597701149427,12.375,1.0,85.0,76.04597701149426,83.54166666666667,82.5,2026-04-30 14:35:44
2026-04-30,ASTRAL,Capital Goods,1529.7,1570.905,1614.922,1484.908,1563.9468756259605,1579.334035568632,-15.38715994267136,-10.294874200310042,1638.1366490321227,1570.905,1503.6733509678772,43.94586894586894,-4.333958724202624,1.7392663343003132,72.41,HOLD,13.160469667318983,7.317558162656579,2.10096411015942,3.1976391262525787,-13.512749477017016,18.0,24.755645161290325,15.934482758620687,12.71875,1.0,85.0,74.34482758620689,82.70833333333333,84.79166666666667,2026-04-30 14:35:44
2026-04-30,AARTIIND,Chemicals,507.5,446.735,438.528,400.9815,473.4154975581307,452.95934851336034,20.45614904477037,12.721894151184047,515.2440474240253,446.735,378.22595257597465,95.260663507109,27.177045483022177,1.6813316985087714,72.07,SELL,9.35289494367304,-10.831019013031415,3.253672663236717,3.081632653061224,-0.95628415300546,26.0,20.138709677419357,12.653846153846157,10.28125,3.0,45.0,81.53846153846155,68.54166666666667,68.54166666666667,2026-04-30 14:35:44
2026-04-30,NAVA,Power,661.85,634.3924999999999,591.159,598.774,658.1806497889751,630.8943878416617,27.286261947313392,27.399182099498397,737.9754811005857,634.3924999999999,530.8095188994141,68.0117584179583,24.53664502775425,3.3414300816351203,71.39,SELL,-9.112690019828174,21.11637124298138,2.878076087733446,4.617468351698166,-10.172366992399562,20.0,23.562096774193545,14.794117647058824,12.031250000000002,1.0,75.0,72.94117647058823,82.29166666666666,80.20833333333334,2026-04-30 14:35:44
2026-04-30,THELEELA,Consumer Services,428.25,426.105,426.995,426.4075,427.1046097157285,425.7153033400477,1.38930637568086,1.403720642087262,438.9279194475331,426.105,413.2820805524669,53.741496598639465,4.55322265625,1.2066636065876706,71.16,SELL,-5.2484254723582975,,1.5164098025018249,2.8946710032524385,,26.0,21.8125,11.6,8.75,3.0,20.0,96.0,64.79166666666667,58.333333333333336,2026-04-30 14:35:44
2026-04-30,BEL,Capital Goods,431.3,440.525,439.342,413.17675,440.4617813224052,439.313825674198,1.147955648207187,2.7523621785890087,464.5059024894902,440.525,416.54409751050974,43.2561851556265,7.650068638462515,1.4979491319033449,70.84,HOLD,-4.099040398057108,5.2528929918086,1.885290075412128,2.3260243118810244,-8.902735241313753,22.0,22.138709677419357,14.357471264367817,11.34375,1.0,85.0,58.57471264367816,74.16666666666667,75.625,2026-04-30 14:35:44
2026-04-30,JAINREC,Metals & Mining,458.95,432.6975000000001,420.811,,434.7847639084938,430.9927858074884,3.7919781010054407,0.6445021437914545,470.9168320468228,432.6975000000001,394.4781679531773,72.59764414135151,0.5366922234392169,2.3256493994809477,70.4,HOLD,15.923741941931937,,2.10667330214468,3.2535445815759583,,8.0,27.75,18.333333333333336,13.3125,3.0,100.0,83.33333333333334,88.75,88.75,2026-04-30 14:35:44
2026-04-30,AMBER,Consumer Durables,8024.0,7437.175,7356.9,7311.805,7815.250363144605,7511.289754341186,303.96060880341884,238.53792546925,8716.758372779861,7437.175,6157.591627220138,77.36804049168474,22.522522522522515,2.905540349234464,69.83,HOLD,-20.663341945562696,2.75486381322958,3.102159481442089,3.281227745335422,-6.97890099698586,30.0,17.140322580645165,9.847619047619048,9.84375,3.0,30.0,68.47619047619048,61.458333333333336,65.625,2026-04-30 14:35:44
2026-04-30,ENGINERSIN,Construction,251.94,228.665,213.2064,203.82415,242.09452656789955,227.7881766824366,14.306349885462936,12.175666909028523,270.7067924902057,228.665,186.62320750979436,85.0218128938439,38.32976445396146,3.026672232905666,69.37,SELL,-5.385727821273633,-5.172930827668942,3.670522804621205,3.961827646038172,-4.78458049886622,26.0,19.68225806451613,10.5,10.1875,3.0,15.0,90.0,64.58333333333334,67.91666666666667,2026-04-30 14:35:44
2026-04-30,GRASIM,Construction Materials,2794.5,2723.57,2732.048,2781.7695000000003,2758.9748707475555,2733.425011842431,25.54985890512444,15.004166075508271,2863.1220216150355,2723.57,2584.017978384964,60.21953065859202,9.25831802009618,1.4574230907205754,68.87,SELL,-7.500087987892878,-1.0615871103749508,1.8286637528326333,2.130204738900389,-6.19335347432024,20.0,20.12741935483871,13.933333333333332,9.8125,5.0,50.0,89.33333333333333,67.5,65.41666666666667,2026-04-30 14:35:44
2026-04-30,RADICO,Fast Moving Consumer Goods,3423.1,3032.28,2842.316,2954.038500000001,3233.019171917448,3056.237264859374,176.781907058074,134.98689220083207,3626.83651619284,3032.28,2437.72348380716,82.60668760391648,30.19054501198035,2.662683741526195,68.76,SELL,-18.006211180124232,8.204918032786868,2.5688915009626023,4.002637542411434,-4.6994626799187085,24.0,18.93790322580645,12.35714285714286,10.468749999999998,3.0,55.00000000000001,68.57142857142857,69.375,69.79166666666666,2026-04-30 14:35:44
2026-04-30,M&MFIN,Financial Services,310.7,299.24249999999995,328.052,316.9025,306.8309527830654,309.4387120739321,-2.6077592908666816,-6.846369831962522,321.2967220567083,299.24249999999995,277.1882779432916,58.75299760191844,8.598392170569724,2.805747769669881,68.42,SELL,1.2745262451786088,17.719298245614024,2.8508455666206567,3.633500390822566,-24.62396894711305,10.0,25.033870967741933,15.98279569892473,12.406249999999998,5.0,80.0,79.82795698924731,84.16666666666667,82.70833333333333,2026-04-30 14:35:44
2026-04-30,FORTIS,Healthcare,922.95,880.6225000000001,878.658,912.16975,914.011785932988,890.149737794595,23.86204813839288,16.70081216537495,983.4366884279818,880.6225000000001,777.8083115720183,74.91455912508552,16.094339622641506,1.5695736476465998,68.36,SELL,-21.5125807384556,14.960463146003944,1.9209944826624112,2.6653664878920846,-16.422167889160544,20.0,19.251612903225805,15.229591836734691,10.875,3.0,95.0,57.29591836734693,72.5,72.5,2026-04-30 14:35:44
2026-04-30,JSWENERGY,Power,561.15,529.2225000000001,506.083,508.02025,550.3277697784212,530.6872294404732,19.640540337947986,16.409166043523346,594.3538609884728,529.2225000000001,464.09113901152745,74.57337883959048,18.988549618320597,2.347210322898623,68.33,SELL,-8.726348489127355,-3.980986333927505,2.210573307502589,3.6697598044831423,-4.183385981388199,24.0,19.14435483870968,12.558823529411766,9.625,3.0,75.0,50.58823529411765,63.33333333333333,64.16666666666667,2026-04-30 14:35:44
2026-04-30,PHOENIXLTD,Realty,1765.0,1727.495,1667.7320000000002,1661.144,1763.313952766487,1720.7694464972164,42.54450626927064,41.65520097488579,1920.2305807972853,1727.495,1534.759419202715,58.50046282011724,17.174533625439814,2.117972479342948,68.2,SELL,-10.668173975129402,-5.980336902749073,2.101964791547974,3.048563334682312,-11.440040140491725,26.0,17.82016129032258,10.5,8.875,5.0,5.0,100.0,59.79166666666666,59.16666666666666,2026-04-30 14:35:44
2026-04-30,FINCABLES,Capital Goods,990.55,908.0125,877.156,824.4145,960.083075864896,917.8343164448733,42.24875942002279,32.65722623399595,1060.760937411252,908.0125,755.264062588748,88.04966373512673,27.56600128783,1.7900740998501652,68.04,SELL,2.7056277056277,-17.410668577864243,2.814415501363225,3.454790628582966,-3.6429961089494256,26.0,16.975,13.375862068965516,8.6875,3.0,85.0,48.75862068965517,57.29166666666666,57.91666666666667,2026-04-30 14:35:44
2026-04-30,HDFCAMC,Financial Services,2712.6,2627.3749999999995,2579.492,2688.7870000000003,2708.0376585761646,2634.2446324445605,73.79302613160417,63.38269044586345,2953.974705901184,2627.3749999999995,2300.7752940988157,63.76811594202895,22.38765565782348,3.0037350986105418,67.96,SELL,-16.518445025705773,-4.202202533741827,2.6857170966313104,3.097449995260217,-8.582020389249312,24.0,16.739516129032257,13.096774193548388,9.124999999999998,5.0,80.0,50.96774193548387,57.91666666666667,60.83333333333333,2026-04-30 14:35:44
2026-04-30,ANGELONE,Financial Services,308.71,293.228,258.10880000000003,253.43925,307.71069179160827,288.3522832464905,19.358408545117754,19.60558638189846,354.7917783457973,293.228,231.66422165420272,64.04928474470083,35.67881158528545,3.688824970176292,67.82,SELL,-6.4346788625969324,-21.288056206088974,3.6001003230617843,3.77399963905098,-6.516670199557895,30.0,14.275,11.980645161290324,8.562499999999998,3.0,80.0,39.80645161290322,44.583333333333336,57.08333333333333,2026-04-30 14:35:44
2026-04-30,JSL,Metals & Mining,767.4,764.1949999999999,752.669,760.556,771.9966581004945,763.3540651423225,8.642592958172031,8.78919278803041,817.3144076932788,764.1949999999999,711.0755923067211,54.24567188788127,7.940080174414499,1.6463682156166484,67.77,SELL,-11.308521912598955,8.132553013604916,2.307984914007948,2.426560929297441,-13.190045248868776,20.0,20.924193548387095,13.00653594771242,10.84375,3.0,100.0,30.065359477124183,72.29166666666667,72.29166666666667,2026-04-30 14:35:44
2026-04-30,BANDHANBNK,Financial Services,199.72,170.94099999999997,169.9592,162.08955000000003,180.78518222482936,173.4150480297418,7.370134195087587,4.182446582212748,199.7281944484096,170.94099999999997,142.15380555159035,85.08516825924386,41.29465864874427,3.656094683149476,67.61,SELL,-12.405882352941177,-10.089361188262291,3.276541476044796,3.6966038167720554,-2.308745842300919,26.0,16.368548387096773,13.083870967741934,9.15625,3.0,80.0,50.83870967741935,53.95833333333333,61.04166666666667,2026-04-30 14:35:44
2026-04-30,VIJAYA,Healthcare,1129.6,1011.8825,977.821,1010.707,1063.2910191447093,1018.4607238065016,44.83029533820752,30.945753438867072,1159.2966722637634,1011.8825,864.4683277362367,92.82150776053224,31.135361040167165,1.4856281766137178,66.4,SELL,-12.03759854457247,-6.999358837358405,1.7674689054772603,3.1717927964386905,-3.01365158409892,24.0,17.24032258064516,14.377551020408164,7.781250000000001,3.0,95.0,48.775510204081634,58.333333333333336,51.87500000000001,2026-04-30 14:35:44
2026-04-30,TATACONSUM,Fast Moving Consumer Goods,1144.6,1112.185,1107.9540000000002,1126.836,1141.445031679872,1120.5476928375513,20.897338842320774,15.173591996120486,1209.4992987275857,1112.185,1014.8707012724144,67.20041322314044,12.790697674418606,1.2275616564355143,66.33,SELL,-9.24435211633342,-8.531797958649568,1.56445700658366,2.376376026559498,-6.24948808256206,24.0,17.591935483870966,12.642857142857146,7.093749999999999,5.0,55.00000000000001,71.42857142857143,58.75,47.29166666666666,2026-04-30 14:35:44
2026-04-30,DMART,Consumer Services,4585.9,4489.9400000000005,4110.576,4133.795999999999,4512.329518592758,4372.46326729118,139.8662513015779,151.54755231418966,4685.787442239043,4489.9400000000005,4294.092557760958,62.41072729922746,15.899211484027486,2.4800922327680697,66.03,SELL,-7.373217209710714,-5.683355886332874,1.954683894229059,2.569366349649391,-7.346196585513698,24.0,18.83629032258065,10.822857142857144,9.375,3.0,20.0,88.22857142857143,62.29166666666666,62.5,2026-04-30 14:35:44
2026-04-30,DCMSHRIRAM,Diversified,1227.5,1169.0549999999998,1101.704,1210.0285,1184.2774551641985,1156.094062603016,28.183392561182245,28.10254320147649,1244.2358899290596,1169.0549999999998,1093.87411007094,72.00593251761217,9.941782355575455,2.2647527612488547,66.0,SELL,-9.177757818241206,6.414733317388177,2.071352403583576,3.647948792551648,-18.29195233974572,16.0,21.023387096774197,15.166666666666666,10.812499999999998,3.0,65.0,86.66666666666666,72.08333333333333,72.08333333333333,2026-04-30 14:35:44
2026-04-30,ATUL,Chemicals,6817.5,6539.775,6453.83,6279.7125,6674.240710957109,6549.770852784911,124.46985817219776,92.03512046843925,6944.159714558303,6539.775,6135.3902854416965,68.7240663900415,7.050325822407166,1.623187484058207,65.71,SELL,5.789607527337459,-12.445629297039428,1.837185207729077,2.8864791241028867,-12.461479198767334,22.0,19.36048387096774,12.03846153846154,9.3125,3.0,45.0,75.38461538461539,65.41666666666667,62.083333333333336,2026-04-30 14:35:44
2026-04-30,HFCL,Telecommunication,116.03,90.826,78.4966,73.74119999999999,100.46829536691848,90.74706481101872,9.721230555899751,7.642980139579341,118.061934776649,90.826,63.59006522335099,89.31347150259067,70.98437960506926,3.113567049029064,65.58,SELL,-8.9786467712889,-17.69221821565662,3.057678655911752,4.906982184410437,-2.9037656903765696,30.0,14.733870967741934,9.6,8.25,3.0,40.0,56.0,47.91666666666667,55.00000000000001,2026-04-30 14:35:44
